sw-ef00#sh mac address-table
          Mac Address Table
-------------------------------------------

Vlan    Mac Address       Type        Ports
----    -----------       --------    -----
 All    0100.0ccc.cccc    STATIC      CPU
 All    0100.0ccc.cccd    STATIC      CPU
 304    001e.ec40.e9cf    DYNAMIC     Gi0/10
 304    001f.e25f.ed89    DYNAMIC     Gi0/10
 304    001f.e25f.edd2    DYNAMIC     Gi0/10
 304    001f.e25f.edd3    DYNAMIC     Gi0/10
 304    001f.e263.85c8    DYNAMIC     Gi0/10
 304    001f.e263.85ce    DYNAMIC     Gi0/10
 304    0021.cc5d.c3b7    DYNAMIC     Gi0/10
 304    0022.b0bc.9b34    DYNAMIC     Gi0/2
 304    0023.ebbb.f14e    DYNAMIC     Po1
 304    0025.9c42.2348    DYNAMIC     Gi0/10
 304    0030.48c6.2256    DYNAMIC     Gi0/7
 304    0030.48c6.2257    DYNAMIC     Gi0/7
 304    0050.56b7.4e68    DYNAMIC     Po1
 304    0050.56b7.57dc    DYNAMIC     Po1
 304    00ee.bdb0.97ef    DYNAMIC     Gi0/10
 304    0800.2722.8595    DYNAMIC     Gi0/10
 304    0800.2731.e11e    DYNAMIC     Gi0/10
 304    0800.2761.c9e8    DYNAMIC     Gi0/10
 304    0800.27d3.13ae    DYNAMIC     Gi0/10
 304    10bf.4813.e321    DYNAMIC     Gi0/10
 304    14d6.4d36.436f    DYNAMIC     Gi0/7
 304    14fe.b5b9.89e4    DYNAMIC     Gi0/10
 304    1cc1.de11.26e9    DYNAMIC     Gi0/7
 304    240a.64a1.aacd    DYNAMIC     Gi0/10
 304    24be.051c.9bec    DYNAMIC     Gi0/10
 304    28b2.bd01.72ff    DYNAMIC     Gi0/10
 304    2c27.d749.f541    DYNAMIC     Gi0/10
